text,llm_responses,scope3,vague,file_name,model_name
"While we government regulations permitting the use support closed loop systems that ensure our continue to focus on national collection rates, in of rPET in food and beverage packaging, and packages are collected and recycled or reused.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous,NYSE_KO_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"Delivering a circular economy will require we updated our collection tracking guidance to collection sector in the circular economy.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous,NYSE_KO_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"In significant and urgent improvement in waste account for material collected through system developed markets, we are working with industry management and recycling systems around the led efforts.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous,NYSE_KO_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"Company and bottler teams in peers to build collection infrastructures world.
","{'scope3': 'maybe', 'vague': 'ambiguous'}",maybe,ambiguous,NYSE_KO_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"Collection challenges vary, as every country has unique governments, regulatory environments and consumer behaviors.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_KO_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"Though some countries have high recycling rates across packaging types, our own tracking systems.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous,NYSE_KO_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"In 2023, we will start collection (approximately 95% collection for PET incorporating Coca Cola system led collection bottles in Germany).
","{'scope3': 'no', 'vague': 'specific'}",no,specific,NYSE_KO_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"We advocate for well designed Extended Producer Responsibility (EPR) schemes, in which companies that produce packaging fund collection, sorting and recycling with the goal of increasing recycling rates.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_KO_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"The coalition has published guiding principles and key design parameters for optimal EPR programs.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_KO_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"Authority to pilot a certified skills training program for workers in the informal waste collection sector.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_KO_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"These workers have access to training, tools and equipment for efficient waste collection and connections to materials recovery facilities (MRF) that buy the waste that is collected.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_KO_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"In the United States, we’re making progress members can drop off used, clear PET bottles one community at a time, through our industry in return for incentives.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_KO_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"Participating retailers initiative Every Bottle Back.
","{'scope3': 'maybe', 'vague': 'generic'}",maybe,generic,NYSE_KO_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"As of November 2022, earn income from selling collected PET bottles the initiative has launched over 25 projects which to waste management companies and recyclers.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_KO_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"Similar programs are in place in Malaysia, million pounds of PET over ten years.
","{'scope3': 'maybe', 'vague': 'ambiguous'}",maybe,ambiguous,NYSE_KO_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"In Brazil, SustentaPET collection centers take in advocate for legislation that enables a circular more than 700,000 PET bottles a day to produce economy, like a recent EPR law passed in recycled resin that ultimately becomes new.
","{'scope3': 'no', 'vague': 'specific (relates to circular economy, not ESG specifically)'}",no,"specific (relates to circular economy, not ESG specifically)",NYSE_KO_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"Colorado and minimum recycled content laws packaging.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_KO_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"In its first three years, the program passed in California, Washington and New Jersey.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_KO_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"PET and will expand to additional states in 2023. those of many other countries, and we know there is much more work to do.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_KO_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"In Egypt, we partner with BariQ, the largest bottle to bottle recycling plant in the Middle.
","{'scope3': 'no, but the impact on Scope 3 could be indirect and depend on the specifics of the partnership', 'vague': 'generic'}","no, but the impact on Scope 3 could be indirect and depend on the specifics of the partnership",generic,NYSE_KO_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"East, to recycle 14,000 metric tons of plastic vulnerable workers in the informal waste waste annually to food grade product compatible sector is an important pillar of our Collection with the European Food Safety Authority (EFSA), efforts.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_KO_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"Circularity Initiative to develop human rights principles and guidelines for engaging with the informal waste collection industry.
","{'scope3': 'no', 'vague': 'specific'}",no,specific,NYSE_KO_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"For more information, see the Human Rights section.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_KO_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"In India, we’re teaming with bicycle grocery delivery service Zepto for the PET Return and.
","{'scope3': 'maybe', 'vague': 'ambiguous'}",maybe,ambiguous,NYSE_KO_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"Following a successful pilot in Mumbai, the program will expand to additional cities.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_KO_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"We now have five years of experience implementing the World Without Waste program.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_KO_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"Global Commitment in collaboration with the our World Without Waste plans.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_KO_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"The partnership in Tangier aims we are taking stock of our current status across and local level.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_KO_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"In the past couple governments and community organizations to of years, we increased our ambition and set strengthen recycling infrastructures and boost virgin plastics reduction and reusable packaging collection rates collaborating with customers, targets.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous,NYSE_KO_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"In the Philippines, we are partnering with Save Philippine Seas on a campaign to find and scale community based plastic waste solutions.
","{'scope3': 'no', 'vague': 'specific'}",no,specific,NYSE_KO_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"In 2021 and 2022, the partners and the local and investments in place to continue to make waste management department have collected progress.
","{'scope3': 'maybe', 'vague': 'ambigious'}",maybe,ambigious,NYSE_KO_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"Our experience in a handful of markets more than 3,900 metric tons of plastic waste.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous,NYSE_KO_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"The Coca Cola Foundation to advance their the vision of a World Without Waste a reality. have an active role as a Co Chair of the Coalition’s collection, recycling and education projects.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_KO_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"Strategic Partner alongside some of the world’s value chain, financial institutions and NGOs, are largest and most influential organizations, supporting the development of an ambitious, with transformative potential to demonstrate effective and legally binding UN treaty to end what’s possible in the transition to a circular plastic pollution which will set common goals, economy.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_KO_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"As a Strategic Partner we support rules and obligations for member states, and in the Foundation’s mission to develop and turn, for businesses.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_KO_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"Through a shared vision we promote a circular economy beyond our work on believe that a legally binding treaty must set the plastics and deepen our engagement globally, right enabling conditions to successfully scale regionally and locally.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_KO_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"The need for global coordination to tackle the plastic pollution crisis has never been more urgent.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_KO_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"A Business Coalition for a Global Plastics Treaty will push strongly for a framework that leaves the business as usual approach at the door and ushers us into a new era where ending plastic pollution is finally within reach.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_KO_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"Vice President and Head of Plastic Waste and Business, WWF a circular economy for plastic and end plastic pollution, and in doing so, will level the playing field across countries and industries.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_KO_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"This will help ensure all plastics users participate in the funding of collection systems and will set consistent targets for areas such as recyclability, recycled content and collection.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_KO_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"In 2022, we continued to strengthen existing partnerships and establish new ones to align strategically with our World Without Waste priorities and collectively drive progress toward a circular economy.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_KO_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"Changchun Meihe Science Technology supporting 46 startups with funding, training, mentoring and other hands on support to execute pilot projects in a partner company’s supply chain.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_KO_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"Within the Coca Cola system, we are pursuing six pilot projects, building on the five pilots from last year.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_KO_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"We have focused our investments in concepts that support a circular economy, water and climate.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_KO_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"And while we are early in the process, we are seeing promise.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_KO_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"The Ocean Cleanup against specific goals, or the full suite of targets, indicates that these goals can be met.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_KO_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"Package design and the use of recycled materials are areas that are ultimately in our control, but costs, quality, technology and consumer preferences are dynamic factors that affect our ability and timelines for implementation.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous,NYSE_KO_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"The key challenge for us is collection for recycling of beverage packaging, which is the key step to ensure a functioning circular economy.
","{'scope3': 'no', 'vague': 'specific'}",no,specific,NYSE_KO_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"We will continue to invest in innovation for the small percentage of our packaging that currently has recycling challenges, including juice pouches, opaque packaging currently used for dairy beverages, and cartons.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_KO_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"And, we will invest in new recycling technologies for PET plastic and other packaging materials.
","{'scope3': 'possibly', 'vague': 'generic'}",possibly,generic,NYSE_KO_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"We see a significant opportunity to work more proactively with global and regional customers, many of which have announced their own sustainable packaging goals that can only be achieved in collaboration with key suppliers.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_KO_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"Looking ahead, we will build on our longstanding relationships to make collective progress.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_KO_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"Taking well informed, decisive action to help address climate change is a priority for our company.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_KO_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"Climate change poses risks to our business and our stakeholders.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_KO_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"By implementing an interconnected approach across our priority sustainability issues, we are reducing the Coca Cola system’s greenhouse gas (GHG) emissions and building resilience in our business, value chain and local communities.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous,NYSE_KO_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"SECTION SCOPE: In this section our climate emissions reduction work refers to actions by the company as well as our owned and independent bottling partners and our independent suppliers and partners.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous,NYSE_KO_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"We are working to reduce our carbon footprint in line with science to avoid the worst impacts of climate change.
","{'scope3': 'maybe', 'vague': 'generic'}",maybe,generic,NYSE_KO_2022_baseline.csv,Mistral-7B-Instruct-v0.2
