text,gpt_responses,scope3,vague,file_name,responses,scope3_new
"ABC News’s commitment to the straightforward pursuit of truth drives all our work across platforms in established and new and emerging technologies.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_DIS_2022_results.csv,The sentence is not discussing scope 3 emissions.,no
"Our success lies in our dedication to the highest quality journalism, which means a commitment to fairness, compelling storytelling, and, of utmost importance, uncompromising accuracy.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_DIS_2022_results.csv,"No, the sentence is not discussing scope 3 emissions.",no
"We expect employees to approach their work with rigor, to question thoroughly and skeptically, and to analyze deeply.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_DIS_2022_results.csv,"No, the sentence is not discussing scope 3 emissions.",no
"We continue to build on the exceptional legacy of ABC News, upholding high standards in journalism, while also leading in innovation.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_DIS_2022_results.csv,"No, the sentence is not discussing scope 3 emissions.",no
"Our editorial integrity and commitment to accuracy provide the foundation for the outstanding work that we do.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_DIS_2022_results.csv,"No, the sentence is not discussing scope 3 emissions.",no
"The credibility we have with our audience is essential to this mission and we, therefore, attach great importance to the maintenance of our fairness and integrity both real and perceived as we gather and report the news.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_DIS_2022_results.csv,"No, the sentence is not discussing scope 3 emissions.",no
"Company policies on Business Ethics, Fairness, and Insider Trading apply to all employees in every division, and those policies are particularly important to ABC News employees.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_DIS_2022_results.csv,"No, the sentence is not discussing scope 3 emissions.",no
"We share responsibility for maintaining our reputation for fairness and accuracy.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_DIS_2022_results.csv,"No, the sentence is not discussing any of the scope 3 categories.",no
"Action that damages that reputation, or even gives the appearance of compromising it, harms both ABC News and the individuals involved.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_DIS_2022_results.csv,The sentence is not discussing scope 3 emissions.,no
"All employees of ABC News are, therefore, required to abide by the letter and spirit of our policies and to be alert to subtle efforts that could have the effect of compromising the integrity of ABC News.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_DIS_2022_results.csv,"No, the sentence is not discussing scope 3 emissions.",no
"News employees should remain professionally detached in all situations and not take action that would be seen as favoring one side or the other.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_DIS_2022_results.csv,"No, the sentence is not discussing scope 3 emissions.",no
"We take particular care to act in a neutral and professional manner where the passions of others are engaged or aroused.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_DIS_2022_results.csv,The sentence is not discussing scope 3 emissions.,no
"We must all share an uncompromising commitment to accuracy and fairness in reporting the news.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_DIS_2022_results.csv,"No, the sentence is not discussing scope 3 emissions.",no
"We are committed to seeking out knowledgeable and credible sources of information, as well as reaching out for and carefully evaluating comments from those accused of wrongdoing and others with relevant information and perspectives on the matters that we are covering.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_DIS_2022_results.csv,"No, the sentence is not discussing scope 3 emissions.",no
"When ABC News covers stories about The Walt Disney Company or other affiliated or subsidiary companies, we make clear disclosures about the relationship.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_DIS_2022_results.csv,"No, the sentence is not discussing scope 3 emissions.",no
"And as a regular part of our newsgathering process, there are targeted reporting meetings to discuss journalistic and legal issues.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_DIS_2022_results.csv,"No, the sentence is not discussing scope 3 emissions.",no
"Similarly, the mission of ESPN is to provide credible, timely, contextual, and trustworthy information.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_DIS_2022_results.csv,"No, the sentence is not discussing scope 3 emissions.",no
"This mission is supported by detailed editorial guidelines intended to protect ESPN’s journalistic credibility across platforms and with the oversight of the ESPN Editorial Board.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_DIS_2022_results.csv,"No, the sentence is not discussing scope 3 emissions.",no
"ESPN reviews its performance against these standards on an ongoing basis and regularly reviews and provides training on guidelines for personnel.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_DIS_2022_results.csv,The sentence is not discussing scope 3 emissions.,no
"Ultimately, every member of the ESPN editorial teams is responsible for upholding the reputation and integrity of ESPN reporting.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_DIS_2022_results.csv,"No, the sentence is not discussing scope 3 emissions.",no
"Approximately 100% of food and beverage advertising on our media platforms oriented to kids and families meets Disney.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_DIS_2022_results.csv,The sentence is not discussing scope 3 emissions.,no
"Disney Nutrition Guideline standards are informed by national dietary guidelines and focus on limiting calories, fats, sugars, and salt while promoting consumption of fruits, vegetables, whole grains, lean protein, and low fat dairy.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_DIS_2022_results.csv,"No, the sentence is not discussing scope 3 emissions.",no
"We are committed to giving consumers transparency into our data collection and use practices and having robust controls over how we use that data.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_DIS_2022_results.csv,"No, the sentence is not discussing any of the categories of scope 3 emissions.",no
"Our privacy policy describes how consumers’ information is collected and used, as well as the very limited circumstances under which consumer data may be shared with third parties.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_DIS_2022_results.csv,"No, the sentence is not discussing scope 3 emissions.",no
"That policy also contains information about choices consumers must make to limit the use of their data for targeted advertising and direct marketing purposes.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_DIS_2022_results.csv,"No, the sentence is not discussing scope 3 emissions.",no
"Links to the privacy policy, as well as the control mechanisms for limiting targeted advertising, can be found on our Privacy Center.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_DIS_2022_results.csv,"No, the sentence is not discussing scope 3 emissions.",no
"As described above, we are committed to giving consumers notice about how their data will be used, and we only share data.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_DIS_2022_results.csv,"No, the sentence is not discussing any of the scope 3 categories.",no
"TC IM 220a.2 with third parties in very limited circumstances, such as when the consumer gives their consent or where the third party is acting as our service provider.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_DIS_2022_results.csv,The sentence is not discussing scope 3 emissions.,no
"Accordingly, we do not have a policy of using consumers’ data for secondary purposes.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_DIS_2022_results.csv,"No, the sentence is not discussing scope 3 emissions.",no
"Our approach to cybersecurity is addressed in the Operating Responsibly section of this report on p. 75, and in greater detail in.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_DIS_2022_results.csv,"No, the sentence is not discussing scope 3 emissions.",no
"FB RN 260a.3 our Information Security Management System document online.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_DIS_2022_results.csv,The sentence is not discussing scope 3 emissions.,no
"Disney strives to foster a culture that values intellectual property protection to promote creativity, storytelling, and innovation, as well as maintain consumer trust.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_DIS_2022_results.csv,"No, the sentence is not discussing scope 3 emissions.",no
"We engage in practices that protect Disney’s intellectual property, including our brands, characters, and content.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_DIS_2022_results.csv,"No, the sentence is not discussing scope 3 emissions.",no
"We also respect the intellectual property rights of others and do not knowingly use the intellectual property of third parties without appropriate rights.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_DIS_2022_results.csv,"No, the sentence is not discussing scope 3 emissions.",no
"Disney also requires all contributors to respect third party intellectual property rights.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_DIS_2022_results.csv,"No, the sentence is not discussing scope 3 emissions.",no
"We have also implemented internal intellectual property policies and trainings to increase awareness and respect for intellectual property rights among all Disney employees.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_DIS_2022_results.csv,"No, the sentence is not discussing scope 3 emissions.",no
"The Walt Disney Company Fiscal Year 2022 10 K, p. 7.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_DIS_2022_results.csv,The sentence is discussing scope 3 emissions.,no
"The Walt Disney Company Fiscal Year 2022 10 K, pp. 7, 9.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_DIS_2022_results.csv,"Yes, the sentence is discussing scope 3 emissions. The category of scope 3 mentioned in the sentence is ""The Walt Disney Company Fiscal Year 2022 10 K, pp. 7, 9.""",yes
"The Walt Disney Company Fiscal Year 2022 10 K, p. 40.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_DIS_2022_results.csv,The sentence is discussing scope 3 emissions.,no
"The Walt Disney Company Fiscal Year 2022 10 K, pp.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_DIS_2022_results.csv,"The sentence is discussing scope 3 emissions. The category mentioned is ""The Walt Disney Company Fiscal Year 2022 10 K, pp.""",no
"The library includes approximately 50 movies and approximately 30 series that the Studios group produced for initial distribution on our DTC platforms.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_DIS_2022_results.csv,"No, the sentence is not discussing scope 3 emissions.",no
"Our television programming library includes content from approximately 70 years of production history.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_DIS_2022_results.csv,"No, the sentence is not discussing scope 3 emissions.",no
