text,gpt_responses,scope3,vague
"NIKE is one of only seven out of more than 1,200 participating companies to achieve a 100% rating for the last two decades.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The Corporate Equality Index is the preeminent national benchmarking tool on corporate policies, practices and benefits pertinent to LGBTQ employees, and the primary driving force for LGBTQ workplace inclusion.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Increasing representation at all levels of the organization.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Creating DEI learning and development programming internally through the NikeUNITED Networks and externally through our DEI partners.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Expanding the DEI mentorship program for U.S. corporate employees.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Increasing accessibility efforts to create equitable and inclusive experiences for our employees with disabilities.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"As a result, NIKE was recognized as a Best Place to Work for Disability Inclusion with a score of 100 on the Disability:IN Disability Equality Index a globally recognized benchmarking tool to evaluate disability inclusion and equality.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"We have a long history of disability inclusion at NIKE, from hiring disabled employees to sponsoring adaptive athletes and innovating new products such as FlyEase.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"To deepen our strategic commitment, NIKE established the Accessibility Center of Excellence (CoE) to lead our global enterprise strategy on accessibility and disability inclusion.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Our vision is to create an accessible, inclusive experience for all athletes because if you have a body, you are an athlete, and that includes people with disabilities.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Our mission is to foster disability inclusion that drives innovation in collaboration with the disability community.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Our global enterprise approach brings together teams from across NIKE. We run a hub and spoke model with the Accessibility CoE collaborating with business units to drive forward accessibility and disability inclusion because we win as a team.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"I am a proud disabled leader who is honored to champion accessibility in all things we do.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We help create a strong disability culture by driving accessibility for our employees and consumers, because we know disabilities are a strength at NIKE.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We push boundaries of what is possible to ensure the disability community is part of NIKE.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We know that disability is part of diversity and that accessibility creates equitable experiences which, in turn, drive inclusion.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"NIKE is recognized as a Best Place to Work for Disability Inclusion with a score of 100 (up from 90 the previous year) on the Disability:IN Disability Equality Index a globally recognized benchmarking tool.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Product Our FlyEase sneakers are created with insights from the disability community.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"FlyEase technology makes it seamless to put shoes on with no hands and or easily with limited interaction.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We now have a FlyEase model of many of our sneakers, across price points, to support independent living and self expression for people with disabilities.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We have continued to scale these learnings across our products, and this year launched our Dynamo Go sneakers and our adaptive clothing line for kids.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"People At the heart of the Accessibility CoE are people including our disabled employee community and the consumers we connect with every day.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In celebration of disability and sport, we launched our new adaptive workouts on the NIKE Training Club (NTC) with adaptive athlete Amy Bream.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The classes were created with accessibility and adaptive workouts in mind, all designed for people with and without a disability.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Program In collaboration with our Social Community Impact team we provide grants to disability organizations across the world.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Mental health, for example, is a disability with global impacts, and NIKE partners with several mental health organizations.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"One such group is the Ben Raemers Foundation, which highlights how skateboarding can help people develop the skills and tools needed to support themselves and each other as well as to help understand and address mental health through community and sport.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In sport, and in life, it’s easy to let your own doubts weigh you down to tell yourself you don’t have what it takes.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"I envision a world where everyone believes in the endless opportunity in being told you don’t have what it takes.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"When I lost my lower legs and forearms to meningitis at 11 years old, I was sure my dreams of fencing had come to an end.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"I knew so much was going to change that I was going to have to put my foil down.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"I’d tell myself, Gold medalists in fencing need their arms and can’t be in wheelchairs.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Then my mother told me something that turned my world upside down (in a good way, don’t worry ).
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Fencing, like art, lives in your mind, not your hands, she said.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"It made me believe that just because everyone else does something in a specific way, it doesn’t mean that I have to.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"I stand proudly today as an athlete with a disability.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In sport, and in life, it’s easy to let your own doubts weigh you down to tell yourself you don’t have what it takes.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"I envision a world where everyone believes in the endless opportunity in being told you don’t have what it takes.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"When I lost my lower legs and forearms to meningitis at 11 years old, I was sure my dreams of fencing had come to an end.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"I knew so much was going to change that I was going to have to put my foil down.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"I’d tell myself, Gold medalists in fencing need their arms and can’t be in wheelchairs.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Then my mother told me something that turned my world upside down (in a good way, don’t worry ).
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Fencing, like art, lives in your mind, not your hands, she said.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"It made me believe that just because everyone else does something in a specific way, it doesn’t mean that I have to.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"I stand proudly today as an athlete with a disability.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"I’ve not only found my own way, but I have the privilege of standing on the shoulders of those who wouldn’t let adversity take them down.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
