text,gpt_responses,scope3,vague
"Kanagawa Children’s Medical Center became the first hospital in Japan to offer interactive Disney murals that bring beloved characters and stories from Disney, Pixar, Marvel, and Lucasfilm to life.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The installations at Holy Spirit Hospital in Mumbai and Homi Bhabha Cancer Hospital in Varanasi delight and bring comfort to more than 200 children each day.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Disney concepts were installed in Dr. von Haunerschen Kinderspital in Germany (top left), Ankara Bilkent City Hospital in Turkey (top right), KK Women’s and Children’s Hospital in Singapore (bottom left), and Kanagawa Children’s Medical Center in Japan (bottom right) in fiscal 2022.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In 2022, we expanded complimentary access to Disney for the teams in children’s hospitals around the world who support patients.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"These Child Life Specialists have reported that Disney is a valuable tool that offers a sense of normalcy and eases stress during a child’s hospital stay.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Additionally, to provide a sense of community and comfort during a time in which children may not be able to visit movie theatres, we more than doubled the number of participating hospitals in our Disney Movie Moments program, with more than 225 hospitals or places of care receiving special access to new movie titles from The Walt Disney Studios.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"New and existing hospitals kicked off their programs with a special screening of Disney and Pixar’s animated film Lightyear.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In May 2022, Disneyland Paris invited hundreds of children facing serious illness and their families to enjoy the park’s 30th Anniversary festivities.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The special event was planned in collaboration with Pi ces Jaunes, part of the French Fondation des H pitaux, whose mission is to improve the conditions of hospitalized children and adolescents.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Guests were joined by French First Lady Brigitte Macron, who is President of the Fondation des H pitaux, and Didier Deschamps, French national soccer team manager and godfather of Pi ces Jaunes.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Disney’s collaboration with Starlight Children’s Foundation a nonprofit dedicated to delivering happiness to seriously ill children and their families continues to bring moments of joy and comfort during hospital stays and challenging moments.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"More than 500 hospitals in the United States and Canada received Disney themed Starlight Hospital Wear, toys, books, and games in fiscal 2022, and we continue to focus our donations on the medically underserved and vulnerable populations that need it most.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Disney, Pixar, Marvel, Lucasfilm, and ESPN Starlight Hospital Wear collections provided patients with their choice of fun and comfortable clothing to wear during their hospital stay.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Our May the 4th celebration helped distribute lightsabers, adaptive costumes designed for children in wheelchairs, and more to hospitals around the U.S.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Pixar themed Starlight Hospital Wear, inspired by iconic characters including those from Disney and Pixar’s The Incredibles, Buzz Lightyear and Jessie from Toy Story, and Russell from Up, were offered to all hospitals within Starlight’s network for the first time.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Additionally, QR codes printed on the gowns provide an immersive experience for patients.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Marvel themed toys, books, and games were delivered to children’s hospitals nationwide in August 2022.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Patients at Texas Children’s Hospital were delighted by a special Spidey and his Amazing Friends event with the voice talent of Hulk himself visiting.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Disney Institute has trained more than 23,000 hospital workers since 2018.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In fiscal 2022, experts from Disney Institute again held training sessions for KK Women and Children’s Hospital (KKH) in Singapore.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The course focused on training hospital staff to create compassionate connections and meaningful moments with patients through three service principles: Serve with Heart, Reach Higher, and Own It.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"More than 5,000 KKH employees and leaders from multiple departments were in attendance.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"A young patient looks at Magic Art, a delightful digital screen that sparks to life with favorite characters delivering inspirational messages.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Disney supports children beyond their hospital stays by helping grant life changing Disney wishes for children when they need it most.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Together with Make A Wish , Disney has helped grant more than 145,000 magical wishes since 1980.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Annually, we grant thousands of wishes in collaboration with wish granting organizations around the globe.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We are committed to helping kids feel like kids rather than patients by sharing unforgettable moments with their families.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"After a hiatus due to pandemic restrictions, in person wish granting has made a gradual return.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The Walt Disney Company UK Ireland, Make A Wish UK, and The Kentown Wizard Foundation collaborated for a second year to provide magical Disney wish experiences for children with critical illnesses.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In 2022, they granted more than 225 wishes and included children from Make A Wish Ireland.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Disney VoluntEARS gave their time and skills, contributing more than 1,100 volunteering hours to these wish efforts.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In addition to Disney experiences, the event also featured accessible activities such as a carousel for kids of all abilities to share everyday family moments together.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Wish granting has resumed at all of our theme parks around the world, as well as at Aulani Resort and Walt Disney Imagineering.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In 2022, wish families were given a special sneak peek of the Star Wars: Galactic Starcruiser at Walt Disney World Resort before it opened to the public.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"And in China, in celebration of the fifth anniversary of Make A Wish Shanghai, Disney committed funds to support the construction of a wish room at Shanghai Children’s Medical Center.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"A wish room, run by Make A Wish staff and volunteers, supports medically eligible children through the wish granting process.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"ESPN’s My Wish series has returned to SportsCenter.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The award winning series has collaborated with Make A Wish since 2006 to fulfill 75 sports themed wishes for children with critical illnesses.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In fiscal 2022, wishes featured Patrick Mahomes of the Kansas City Chiefs, Klay Thompson of the Golden State Warriors, Austin Riley of the Atlanta Braves, and the NFL’s New York Giants.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In July 2022, two Make A Wish kids and their families sat front row as stars walked the blue carpet into the premiere of ZOMBIES 3, a Disney Original movie from Disney Branded Television.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
