text,gpt_responses,scope3,vague
"PET bottle for a refillable bottle of Coca Cola Zero Sugar.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In Brazil, returnable, refillable PET bottles of Coca Cola, Fanta and Sprite can be returned, cleaned and refilled up to 25 times.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The package gives shoppers an affordable option and drives repurchase rates.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In Hong Kong, China, we have installed almost 100 Bonaqua Water Stations along hiking trails and in shopping malls and transportation hubs.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Consumers pay a small fee to fill their own bottles with hot or cold Bonaqua water.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"PET bottles, to aluminum cans, to refillable packaging.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Just as we offer drink choices for a range of occasions, our packaging portfolio gives consumers multiple ways to enjoy our brands conveniently and safely.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Since glass, aluminum and PET plastic are all recyclable materials, they all can play a role in a circular economy.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Refillable packages, both glass and plastic, can have the lowest carbon footprints of our packaging options.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"PET packages with recycled content can have a lower carbon footprint than aluminum and glass, which require more energy to produce, recycle and transport.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"In Scotland, Costa Limited ( Costa ) carried out a 14 store pilot of an on the go reusable cup scheme, which invited consumers to rent a cup by scanning a QR code before enjoying their drink and then returning the cup for it to be washed and reused.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"The effort supports Costa’s global goal for 25% of its drinks to be served in reusable or refillable packaging by 2030.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We tailor our refillable packaging approach by market, based on local conditions.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"In 2023, we launched an end to end refillables operations guide to help local teams implement more effective strategies and plans.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"We are pursuing this goal, which represents about 20% of our virgin plastic use, through more than 150 lightweighting projects and advancements on use of recycled and renewable materials.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"However, growth of plastic packaging has outpaced efforts on lightweighting and use of recycled content, so that we have not reduced our use of virgin plastic overall.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Around the world, many of our biggest brands are taking major steps to support a circular economy for plastic packaging.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"More than 40 markets currently offer at least one brand in 100% rPET packaging.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In the United States and Canada, we recently began offering the majority of DASANI bottles from 20 oz. and 1.5 liter singles to 10 oz. and.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Demand for recycled PET plastic for food grade supports the DASANI brand's pledge to remove applications currently exceeds supply, so we need the equivalent of 2 billion virgin plastic bottles to help build a sustainable pipeline of high quality from production by 2027 compared to 2021 material.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"The announcement followed the launch recycling and collection collaborate with recycling of 100% rPET bottles in New York, California partners and secure rPET to help ensure material and Texas, which also included Coca Cola 20 for our bottles is used again and again.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In recent years, system partners and suppliers have announced significant investments, both oz.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Eight markets in Europe (Austria, Belgium, the global rPET infrastructure.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Many investments are coming online in the next two years and will change the rPET landscape, particularly in Asia.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Iceland, Luxembourg, Netherlands, Norway, Sweden, Switzerland) offer their entire locally produced portfolios in 100% rPET.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In Qatar, Coca Cola, Sprite, Fanta and Arwa water advocate for government regulations permitting were sold in 100% rPET bottles in FIFA World the use of rPET in food and beverage packaging.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Dedicated recycling bins and on site communication ensured proper collection of all bottles to be recycled and converted locally back into new ones, closing the loop and leaving behind a green legacy.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In Vietnam, we launched 100% rPET Coca Cola bottles, which is projected to avoid 2,000 metric tons of virgin plastic usage annually.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Four brands are now offered in 100% recycled PET and supported by an educational marketing campaign.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We continued to transition Sprite plastic bottles from green to clear PET to help increase the efficiency of recycling systems.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"As The Coca Cola Company’s second largest brand, Sprite is proud to demonstrate its commitment to circularity through our packaging by ensuring every bottle we make can be recycled and made into a new one.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We can only achieve our World Without Waste goals by creating closed loop packaging streams, and that starts with clear PET.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The KeelClip 1 packaging solution made from recyclable cardboard replaces plastic rings for recycling, are being piloted for our entire portfolio multi packs.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Following a successful rollout across on the bottle helps improve recyclability and scheduled to deliver material in 2023.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Europe, the first of its kind solution is being reduce carbon emissions. plastic packaging has a lower carbon footprint a new lightweighted bottle neck finish in piloted in select U.S. markets. than petroleum based plastic packaging.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Europe will save an estimated 9,100 tons of plastic per year by 2024.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In emerging markets, we advocate for government and civil society to create or lags that of some other materials.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"While we government regulations permitting the use support closed loop systems that ensure our continue to focus on national collection rates, in of rPET in food and beverage packaging, and packages are collected and recycled or reused.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Delivering a circular economy will require we updated our collection tracking guidance to collection sector in the circular economy.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"In significant and urgent improvement in waste account for material collected through system developed markets, we are working with industry management and recycling systems around the led efforts.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Company and bottler teams in peers to build collection infrastructures world.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Collection challenges vary, as every country has unique governments, regulatory environments and consumer behaviors.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Though some countries have high recycling rates across packaging types, our own tracking systems.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"In 2023, we will start collection (approximately 95% collection for PET incorporating Coca Cola system led collection bottles in Germany).
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"We advocate for well designed Extended Producer Responsibility (EPR) schemes, in which companies that produce packaging fund collection, sorting and recycling with the goal of increasing recycling rates.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
